Date,portfolio_ret,es_ret,rolling_corr
2021-04-15,-0.00187395801,0.01080647903,0.1218379192
2021-04-16,0.001171396742,0.003339419566,0.122419046
2021-04-19,-0.002890468871,-0.004980485118,0.122555198
2021-04-20,0.0006116096393,-0.006954638431,0.1427297621
2021-04-21,-0.001691179255,0.009257015461,0.1521174387
2021-04-22,0.001920338108,-0.00890799078,0.1485973635
2021-04-23,-0.001265168432,0.01061123628,0.1381445966
2021-04-26,-0.002102997663,0.001893803188,0.1417686021
2021-04-27,0.002945852778,-0.0001196343973,0.1409329178
2021-04-28,-0.001966170433,-0.0006221732992,0.1184303431
2021-04-29,0.00180116773,0.006488997438,0.1504487597
2021-04-30,0.004186998977,-0.006899176857,0.1372061256
2021-05-03,-0.002437524008,0.002730931391,0.1392564152
2021-05-04,0.004343952327,-0.006569831335,0.1489836477
2021-05-05,-0.003279436782,0.0003847726234,0.1406178728
2021-05-06,-0.001472084903,0.008245390514,0.1278109826
2021-05-07,-0.004608907454,0.00739115922,0.1181858175
2021-05-10,0.0006847027486,-0.009893022815,0.1174388218
2021-05-11,-0.0004990948777,-0.008892288569,0.1141735202
2021-05-12,0.009002432257,-0.02110366118,0.0811819043
2021-05-13,-0.0009656211166,0.01192500062,0.07910934196
2021-05-14,-0.002947118595,0.01504711354,0.07199820682
2021-05-17,0.001888151506,-0.002662572861,0.02490739232
2021-05-18,-0.002801607596,-0.008345759777,0.03212871452
2021-05-19,0.005602677867,-0.002789163493,0.01928040478
2021-05-20,-0.003922633142,0.01036093005,0.007287734271
2021-05-21,0.001856905914,-0.0005777285639,0.009993324172
2021-05-24,-0.002756128044,0.01011609422,-0.01246893251
2021-05-25,-0.00030881625,-0.001979112023,-0.01151118538
2021-05-26,-0.000616269388,0.001815792617,-0.01130858137
2021-05-27,0.000390329453,0.001407073526,-0.01132759006
2021-05-28,0.001298211818,0.0008097165992,-0.01552407297
2021-06-01,-0.0004577502905,-0.0009042451932,-0.02210727943
2021-06-02,0.0002223239596,0.001810127185,-0.0276826624
2021-06-03,0.009038881669,-0.003542389806,-0.03169088558
2021-06-04,-0.007183055803,0.008827809987,-0.04343245231
2021-06-07,-0.001737139964,-0.0006622046685,-0.04514459402
2021-06-08,0.002231600787,7.099751509e-05,-0.0468612765
2021-06-09,0.001324969614,-0.001703819395,-0.04580842338
2021-06-10,-0.002397903228,0.004622386574,-0.1198922885
2021-06-11,0.005113841266,0.001793256412,-0.118300148
2021-06-14,0.0003546986027,0.002119791789,-0.1219280912
2021-06-15,0.0023859254,-0.001903777,-0.1185685279
2021-06-16,0.009185185748,-0.005533838836,-0.1257893034
2021-06-17,0.009050758931,-0.0002131135895,-0.1276753001
2021-06-18,0.01187590024,-0.008277675146,-0.1341874718
2021-06-21,-0.008341243075,0.006340677055,-0.1267761044
2021-06-22,-0.00351898567,0.005315866913,-0.1286855795
2021-06-23,-0.003321807211,-0.001133090978,-0.1434767206
2021-06-24,-0.0003505023612,0.005837311528,-0.1435477105
2021-06-25,0.000306923656,0.003571344658,-0.1526078632
2021-06-28,0.005829814104,0.002130498911,-0.1527004216
2021-06-29,0.009279929125,0.0003737968414,-0.1625811273
2021-06-30,-0.006397738365,0.001541335824,-0.160797731
2021-07-01,-0.001856176208,0.00517651448,-0.1614824661
2021-07-02,-0.002318195838,0.007423216108,-0.1675667865
2021-07-06,0.005943691302,-0.002049369071,-0.1732047298
2021-07-07,0.0008837859756,0.003645677104,-0.1766154089
2021-07-08,0.01231728256,-0.008460353588,-0.1894962573
2021-07-09,-0.006980874265,0.01089753994,-0.1955280197
2021-07-12,0.001100765973,0.003807426776,-0.1896518129
2021-07-13,0.003079756927,-0.003495944248,-0.1943331315
2021-07-14,-0.002469676305,0.001490415482,-0.1944750133
2021-07-15,0.006686898898,-0.003594569224,-0.1994835153
2021-07-16,0.0002396344602,-0.007674632353,-0.1990865614
2021-07-19,0.01155718781,-0.01560690965,-0.2205896553
2021-07-20,0.001482104652,0.01514866391,-0.218731877
2021-07-21,-0.004561235124,0.008086940402,-0.2257844055
2021-07-22,-0.001634640936,0.002068727732,-0.2137951877
2021-07-23,3.97810379e-05,0.01000114692,-0.2216926946
2021-07-26,-0.002363823534,0.00254366242,-0.225303384
2021-07-27,0.004512503105,-0.004462768729,-0.2294933549
2021-07-28,-0.001418002083,-0.0001820415965,-0.2333050421
2021-07-29,-0.00338736545,0.004096681688,-0.2340376805
2021-07-30,0.003937670812,-0.00505462623,-0.2359312282
2021-08-02,-0.0003729227076,-0.002232600524,-0.2348260131
2021-08-03,-0.003263759801,0.008082745394,-0.2379314673
2021-08-04,-0.0001728085164,-0.004620506897,-0.2383232413
2021-08-05,-0.001510779,0.006121009398,-0.2398767943
2021-08-06,0.005316886119,0.001764067306,-0.239956726
2021-08-09,0.002652517523,-0.0008353275839,-0.2401553812
2021-08-10,-0.0006524005616,0.0009490024177,-0.2395703675
2021-08-11,-0.003741141327,0.002415404411,-0.2431259297
2021-08-12,0.004844838549,0.003152727109,-0.2411625084
2021-08-13,-0.005873868955,0.001773447672,-0.2398862814
2021-08-16,0.002899377956,0.002577030812,-0.2398187587
2021-08-17,0.01200040913,-0.006794814484,-0.2456879778
2021-08-18,0.001407458414,-0.01104959942,-0.2484669663
2021-08-19,0.006423487305,0.001570144499,-0.2466212189
2021-08-20,-4.98153621e-05,0.008065615486,-0.2466459334
2021-08-23,-0.006421303913,0.008699767856,-0.2503894507
2021-08-24,-0.003678212958,0.001564071054,-0.2498973001
2021-08-25,-0.001599882427,0.002320133854,-0.2521203708
2021-08-26,0.002909411539,-0.00587593759,-0.2536420094
2021-08-27,-0.00669153876,0.008754057987,-0.2603941882
2021-08-30,0.000725360608,0.004350142045,-0.2599099655
2021-08-31,-0.001828168156,-0.001038628127,-0.2601587846
2021-09-01,-0.002286113406,0.0001769715739,-0.2643587885
2021-09-02,-0.004424679778,0.003074337027,-0.2817757747
2021-09-03,-0.004436420839,-0.0001763979538,-0.2816397512
2021-09-07,0.006042797974,-0.0033300988,-0.2834597962
2021-09-08,0.0005311299592,-0.00148253048,-0.2808983399
2021-09-09,-0.003447812157,-0.004498515268,-0.2813733536
2021-09-10,-0.0005491999367,-0.00756850611,-0.2802042503
2021-09-13,-0.0003536635863,0.00237758787,-0.2805734209
2021-09-14,0.002735179168,-0.005437579718,-0.2826907354
2021-09-15,-0.00308627783,0.008347207848,-0.2831051546
2021-09-16,0.006381718903,-0.001651159158,-0.2870611371
2021-09-17,0.006039144225,-0.002228281519,-0.2893448834
2021-09-20,0.003022674304,-0.02600166206,-0.293001799
2021-09-21,0.001730681694,-0.001149887886,-0.2985610982
2021-09-22,0.001983924229,0.00938237495,-0.2943183432
2021-09-23,-0.008541783749,0.01231751825,-0.3027808826
2021-09-24,0.007373057736,0.001746282109,-0.3029736061
2021-09-27,0.0003995544732,-0.002867907552,-0.3093414483
2021-09-28,0.009448372649,-0.02018948793,-0.3283108825
2021-09-29,0.01045507771,0.001438931737,-0.3249001541
2021-09-30,-0.003110251926,-0.01195471004,-0.3159175636
2021-10-01,-0.004148459033,0.01070327497,-0.3187331996
2021-10-04,-0.002865236276,-0.01208633094,-0.3109930206
2021-10-05,0.001510858946,0.009962132246,-0.3140700169
2021-10-06,0.004247367911,0.004614674665,-0.3149143048
2021-10-07,-0.0007407494731,0.008268259072,-0.3171937693
2021-10-08,-0.000769702933,-0.001765375854,-0.3170043275
2021-10-11,0.00300202041,-0.007131039991,-0.3229025252
2021-10-12,0.002182491423,-0.00235578028,-0.3265303992
2021-10-13,-0.006107403212,0.003282842827,-0.3265746721
2021-10-14,-0.002777423578,0.01699196326,-0.3311579737
2021-10-15,-0.001482938044,0.00756378415,-0.3328764761
2021-10-18,0.0005192941331,0.003361344538,-0.336865615
2021-10-19,-0.007574215225,0.007537688442,-0.3396999948
2021-10-20,-0.003469782496,0.003712939873,-0.3400846885
2021-10-21,0.003160739295,0.003036660777,-0.3387428065
2021-10-22,0.002742642845,-0.001155942093,-0.3393866605
2021-10-25,-0.002218700199,0.004739336493,-0.3435401968
2021-10-26,0.006558850143,0.001590609917,-0.3416519069
2021-10-27,0.0002287360428,-0.004545205629,-0.3571698537
2021-10-28,-0.004104644653,0.009461987017,-0.3620759264
2021-10-29,0.007518968648,0.002070844687,-0.3600162272
2021-11-01,-0.000112173737,0.001903415271,-0.3606585146
2021-11-02,0.006800855895,0.003853878304,-0.3616775382
2021-11-03,-0.005377441196,0.00621823294,-0.3649931228
2021-11-04,0.009493805209,0.004513944865,-0.3624714992
2021-11-05,-0.001365279799,0.003637725352,-0.3637732854
2021-11-08,-0.003981565376,0.0007995309418,-0.3744841948
2021-11-09,0.001433466832,-0.003355347252,-0.3744814698
2021-11-10,0.01072817705,-0.007748623951,-0.3821796727
2021-11-11,0.003083687576,0.000215424386,-0.3842106387
2021-11-12,-0.001239697949,0.00759207409,-0.3857538302
2021-11-15,0.002838423957,0.0001603163576,-0.3833537671
2021-11-16,0.005252493359,0.003633254969,-0.3808131238
2021-11-17,0.002652035652,-0.002076235094,-0.3859334108
2021-11-18,-0.003338368246,0.00325420112,-0.3857107778
2021-11-19,0.005724400977,-0.001488886526,-0.3856578147
2021-11-22,0.003936455418,-0.003141974651,-0.387349923
2021-11-23,0.000562011709,0.001869758,-0.3823160606
2021-11-24,0.00458138219,0.002239522235,-0.3812870807
2021-11-26,-0.001279590414,-0.02197276016,-0.3681422103
2021-11-29,0.003468769815,0.01202197683,-0.3620357857
2021-11-30,-0.0004261313174,-0.01822188777,-0.3518079037
2021-12-01,0.001499481845,-0.01264713934,-0.3510203925
2021-12-02,0.0001186828356,0.01491626927,-0.3521210468
2021-12-03,0.00263330458,-0.008359285363,-0.3515528035
2021-12-06,-0.000453885392,0.01157024793,-0.3527588132
2021-12-07,0.0004682623131,0.02069716776,-0.3492500565
2021-12-08,-0.001323969643,0.002988260406,-0.3502082298
2021-12-09,0.001656047047,-0.006809959566,-0.3518318968
2021-12-10,0.0004412371785,0.009427898007,-0.3524021783
2021-12-13,0.0007654361904,-0.008968371896,-0.3511402307
2021-12-14,7.594000569e-05,-0.006800535475,-0.3459944407
2021-12-15,-0.001189628789,0.01563510891,-0.3473223052
2021-12-16,0.000777974845,-0.008652723219,-0.3454776759
2021-12-17,0.002785785774,-0.006916198126,-0.3473985769
2021-12-20,0.0008900625742,-0.01681455248,-0.3439284983
2021-12-21,0.0002791917384,0.01804321597,-0.3412954262
2021-12-22,0.0004503055846,0.009750579109,-0.3409742538
2021-12-23,-0.001282111473,0.00634869825,-0.3425593433
2021-12-27,-0.001210504349,0.01410168054,-0.346206515
2021-12-28,-0.0005072306893,-0.0007841497203,-0.347886487
2021-12-29,-0.001272114152,0.00125562415,-0.3488195035
2021-12-30,0.0006912063878,-0.002560351134,-0.3582002121
2021-12-31,0.003121042264,-0.002881240505,-0.3691823211
2022-01-03,-0.003232334157,0.005779132079,-0.3695744646
2022-01-04,-0.002877486811,-0.000365649812,-0.3691681558
2022-01-05,0.0002934477065,-0.01917750954,-0.3710271816
2022-01-06,0.001121117595,-0.001065530101,-0.3710912447
2022-01-07,-0.000205653694,-0.004213333333,-0.3708277619
2022-01-10,0.0002795725199,-0.001178297895,-0.3708578215
2022-01-11,-3.37647676e-05,0.009169392461,-0.3707958463
2022-01-12,0.000401633933,0.002391073326,-0.3714054449
2022-01-13,0.000747349628,-0.01362311158,-0.371780809
2022-01-14,0.00097272171,0.0005911435942,-0.3715976894
2022-01-18,0.0007002159143,-0.0179386648,-0.3662092673
2022-01-19,-5.9549669e-05,-0.01028165163,-0.3638189327
2022-01-20,0.0007998953914,-0.01094103995,-0.3626489714
2022-01-21,0.001574079768,-0.01893960556,-0.3604371913
2022-01-24,0.0003872312015,0.003132118451,-0.3606423054
2022-01-25,-0.0003629133448,-0.01243258586,-0.3628783353
2022-01-26,-0.000603633099,-0.001724534376,-0.3637750235
2022-01-27,0.001945644872,-0.005470459519,-0.3652984653
2022-01-28,0.0005004608669,0.02443402235,-0.3613654369
2022-01-31,0.01019530566,0.01831232691,-0.3337496065
